product_url,image_link,mfr,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-stacking-cup-7oz.html,"https://www.stephensons.com/media/catalog/product/3/4/34695-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34695,"Steelite Bead Band Maroon Stacking Cup (7oz / 20cl) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality. | Matching Products | £4.00 | Each | Sold as:                                             Case of 12 | £48.06 | Steelite Bead Band Maroon Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £4.00 | Each | Sold as:                                             Case of 12 | £48.06 | Steelite Bead Band Black Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-oatmeal-bowl-16cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34694-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34694,"Steelite Bead Band Maroon Oatmeal Bowl (6.5"" / 16.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-soup-pasta-plate-24cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34693-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34693,"Steelite Bead Band Maroon Soup/Pasta Plate (9.5"" / 24cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-accent-coupe-bowl-25cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34692-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34692,"Steelite Bead Band Maroon Accent Coupe Bowl (10"" / 25.25cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-accent-coupe-plate-28cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34691-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34691,"Steelite Bead Band Maroon Accent Coupe Plate (11.25"" / 28.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-plate-28cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34690-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34690,"Steelite Bead Band Maroon Plate (11.25"" / 28.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-plate-25cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34689-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34689,"Steelite Bead Band Maroon Plate (10"" / 25.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-plate-20cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34688-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34688,"Steelite Bead Band Maroon Plate (8"" / 20.25cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-maroon/steelite-bead-band-maroon-plate-16cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34687-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34687,"Steelite Bead Band Maroon Plate (6.5"" / 16.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-saucer.html,"https://www.stephensons.com/media/catalog/product/3/4/34686-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34686,"Steelite Bead Band Black Saucer (6"" / 15cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality. | Matching Products | £5.34 | Each | Sold as:                                             Case of 12 | £64.08 | Steelite Bead Band Black Stacking Cup 7oz / 20cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £5.34 | Each | Sold as:                                             Case of 12 | £64.08 | Steelite Bead Band Maroon Stacking Cup 7oz / 20cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-stacking-cup-7oz.html,"https://www.stephensons.com/media/catalog/product/3/4/34684-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34684,"Steelite Bead Band Black Stacking Cup (7oz / 20cl) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality. | Matching Products | £4.00 | Each | Sold as:                                             Case of 12 | £48.06 | Steelite Bead Band Black Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £4.00 | Each | Sold as:                                             Case of 12 | £48.06 | Steelite Bead Band Maroon Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-oatmeal-bowl-16cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34683-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34683,"Steelite Bead Band Black Oatmeal Bowl (6.5"" / 16.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-soup-pasta-plate-24cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34682-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34682,"Steelite Bead Band Black Soup/Pasta Plate (9.5"" / 24cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-accent-coupe-bowl-25cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34681-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34681,"Steelite Bead Band Black Accent Coupe Bowl (10"" / 25.25cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-accent-coupe-plate-28cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34680-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34680,"Steelite Bead Band Black Accent Coupe Plate (11.25"" / 28.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-plate-28cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34679-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34679,"Steelite Bead Band Black Plate (11.25"" / 28.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-plate-25cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34678-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34678,"Steelite Bead Band Black Plate (10"" / 25.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-plate-20cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34677-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34677,"Steelite Bead Band Black Plate (8"" / 20.52cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-bead-band/steelite-bead-band-black/steelite-bead-band-black-plate-16cm.html,"https://www.stephensons.com/media/catalog/product/3/4/34676-1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",34676,"Steelite Bead Band Black Plate (6.5"" / 16.5cm) | Vitrified tableware | Stain resistant and thermal shock resistant | Stackable | Microwave, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Suitable for professional use | Steelite's Bead collection of tableware takes a classic approach to dining. This range features classic linear designs, allowing you to beautifully present dishes while still also being easy to use in back-of-house areas. | Bead Band adds a powerful elegant framing device by introducing a bit of colour, in Maroon or Black options, around the edge of these plates. | All of the pieces within this range are extremely durable and come with a | Lifetime Edge Chip Warranty | as an assurance of their quality.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-city-mug-10oz.html,"https://www.stephensons.com/media/catalog/product/0/9/09114_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09114,"Steelite Asteria City Mug (10oz / 28.5cl) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-bowl-34-5oz.html,"https://www.stephensons.com/media/catalog/product/0/9/09111_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09111,"Steelite Asteria Bowl (34.5oz / 98cl) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-bowl-23oz.html,"https://www.stephensons.com/media/catalog/product/0/9/09112_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09112,"Steelite Asteria Bowl (23oz / 65.5cl) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-bowl-16oz.html,"https://www.stephensons.com/media/catalog/product/0/9/09110_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09110,"Steelite Asteria Bowl (16oz / 45.5cl) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-bowl-12oz.html,"https://www.stephensons.com/media/catalog/product/0/9/09109_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09109,"Steelite Asteria Bowl (12oz / 34cl) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-round--stacking-tray-8.html,"https://www.stephensons.com/media/catalog/product/0/9/09107_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09107,"Steelite Asteria Round Stacking Tray (8"" / 20.25cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-round-stacking-tray-6-5.html,"https://www.stephensons.com/media/catalog/product/0/9/09108_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09108,"Steelite Asteria Round Stacking Tray (6.5"" / 16.5cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-nordic-tray-13-5-34cm.html,"https://www.stephensons.com/media/catalog/product/0/9/09356_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09356,"Steelite Asteria Nordic Tray (13.5"" / 34cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-nordic-tray-11-5-29cm.html,"https://www.stephensons.com/media/catalog/product/0/9/09355_double_warranty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09355,"Steelite Asteria Nordic Tray (11.5"" / 29cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-nordic-tray-9-5-24cm.html,"https://www.stephensons.com/media/catalog/product/0/9/09354_double_warranty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09354,"Steelite Asteria Nordic Tray (9.5"" / 24cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
https://www.stephensons.com/steelite-asteria-stack-plate-11-25.html,"https://www.stephensons.com/media/catalog/product/0/9/09103_double_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",09103,"Steelite Asteria Stack Plate (11.25"" / 28.5cm) | Minimalist design of pure white pieces with a black band | Rimless profile offers a large plating surface | Stackable design | Thermal shock resistant | Microwave, oven, freezer, and dishwasher safe | Excellent heat and chill retention | Durable and well suited to professional environments | Lifetime Edge Chip Warranty | Asteria by Steelite is an exercise in minimalism. Pristine white surfaces offer an ideal canvas for creative chefs, while the rimless profile maximises the plating area. Asteria is finished with a hand decorated deep black band that helps frame food on the plate, and makes each piece unique. These items are stackable, offer excellent heat/chill retention, and are microwave, oven, dishwasher, and freezer safe. | You can mix and match Asteria with | Steelite's Nyx | . | Please note that due to the unique hand decorated design of this range, each item may slightly differ in colour and texture.",,,,,,,,,,
