product_url,product_name,product_code,image_link,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.steelitehome.com/serveware/folio-cookware/folio-cookware-26.7-cm-black-granite-oval-casserole-with-handles,"Folio Cookware Oval Casserole W/Handles - 26.7cm (10.5"")",6976QU012,https://www.steelitehome.com/image/cache/catalog/6976qu012-500x500.jpg,,,,,,26.7 cm,,Aluminium,,6976,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-22.8-cm-white-square,"Craft Melamine Square - 22.8cm (9"")",68A540EL790,https://www.steelitehome.com/image/cache/catalog/68a540el790-500x500.jpg,,,,,,22.8 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-21.5-cm-green-round-eared-dish,"Craft Round Eared Dish - 21.5cm (8 1/2"")",11310317,https://www.steelitehome.com/image/cache/catalog/11310317-500x500.jpg,,,,,,21.5 cm,,Alumina Vitrified,,1131,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-19-cm-blue-round-eared-dish,"Craft Round Eared Dish - 19cm (7 1/4"")",11300316,https://www.steelitehome.com/image/cache/catalog/11300316-500x500.jpg,,,,,,19 cm,,Alumina Vitrified,,1130,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-16.5-cm-terracotta-round-eared-dish,"Craft Round Eared Dish - 16.5cm (6 1/2"")",11330191,https://www.steelitehome.com/image/cache/catalog/11330191-500x500.jpg,,,,,,16.5 cm,,Alumina Vitrified,,1133,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-35.5-cm-green-square-roaster,"Craft Roaster - 35.5cm (14"")",11310331,https://www.steelitehome.com/image/cache/catalog/11310331-500x500.jpg,,,,,,35.5 cm,,Alumina Vitrified,,1131,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-30-cm-terracotta-roaster,"Craft Roaster - 30.5cm (12"")",11330342,https://www.steelitehome.com/image/cache/catalog/11330342-500x500.jpg,,,,,,30.5 cm,,Alumina Vitrified,,1133,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-25.5-cm-blue-square-roaster,"Craft Roaster - 25.5cm (10"")",11300329,https://www.steelitehome.com/image/cache/catalog/11300329-500x500.jpg,,,,,,25.5 cm,,Alumina Vitrified,,1130,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-25.5-cm-green-presentation-pan,"Craft Presentation Pan - 25.5cm (10"")",11310866,https://www.steelitehome.com/image/cache/catalog/11310866-500x500.jpg,,,,,,25.5 cm,,Alumina Vitrified,,1131,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-28-cm-terracotta-oval-sole-dish,"Craft Oval Sole Dish - 28cm (11 3/4"")",11330326,https://www.steelitehome.com/image/cache/catalog/11330326-500x500.jpg,,,,,,28 cm,,Alumina Vitrified,,1133,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-34-cm-green-oval-eared-dish,"Craft Oval Eared Dish - 34cm (13 1/2"")",11310321,https://www.steelitehome.com/image/cache/catalog/11310321-500x500.jpg,,,,,,34 cm,,Alumina Vitrified,,1131,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-24.5-cm-terracotta-oval-eared-dish,"Craft Oval Eared Dish - 24.5cm (9 1/2"")",11330319,https://www.steelitehome.com/image/cache/catalog/11330319-500x500.jpg,,,,,,24.5 cm,,Alumina Vitrified,,1133,
https://www.steelitehome.com/serveware/craft-cookware/craft-cookware-20-cm-blue-oval-eared-dish,"Craft Oval Eared Dish - 20cm (8"")",11300318,https://www.steelitehome.com/image/cache/catalog/11300318-500x500.jpg,,,,,,20 cm,,Alumina Vitrified,,1130,
https://www.steelitehome.com/serveware/craft-cookware/craft-15.75-cm-blue-oval-baker,"Craft Oval Baker - 15.75cm (6.25"")",11300400,https://www.steelitehome.com/image/cache/catalog/11300400-500x500.jpg,,,,,,15.75 cm,,Alumina Vitrified,,1130,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-17.8-cm-white-square,"Craft Melamine Square - 17.8cm (7"" x 7"")",68A540EL787,https://www.steelitehome.com/image/cache/catalog/68a540el787-500x500.jpg,,,,,,17.8 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-12.7-cm-white-square,"Craft Melamine Square - 12.7cm (5"")",68A540EL791,https://www.steelitehome.com/image/cache/catalog/68a540el791-500x500.jpg,,,,,,12.7 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-9.5-cm-white-ramekin,"Craft Melamine Ramekin - 9.5cm (3.75"")",68A540EL786,https://www.steelitehome.com/image/cache/catalog/68a540el786-500x500.jpg,,,,,,9.5 cm,,Melamine,,68A540,
https://www.steelitehome.com/willow-white-28.5-cl-soup-cup-unhandled-stacking,Willow Soup Cup Unhandled Stacking - 28.5cl (10oz),9117C1202,https://www.steelitehome.com/image/cache/catalog/9117c1202-500x500.jpg,,,,,28.5 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-26-cm-white-oval-plate,"Craft Melamine Oval Plate - 26cm (10.25"" x 7.75"")",68A540EL783,https://www.steelitehome.com/image/cache/catalog/68a540el783-500x500.jpg,,,,,,26 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-32.4-cm-white-oval-coupe-plate,"Craft Melamine Oval Coupe Plate - 32.4cm (12 3/4"" x 8 3/4"")",68A540EL571,https://www.steelitehome.com/image/cache/catalog/68a540el571-500x500.jpg,,,,,,32.4 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-25.4-cm-white-coupe-plate,"Craft Melamine Coupe Plate - 25.4cm (10"")",68A540EL043,https://www.steelitehome.com/image/cache/catalog/68a540el043-500x500.jpg,,,,,,25.4 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-21-cm-white-coupe-plate,"Craft Melamine Coupe Plate - 21cm (8.25"")",68A540EL788,https://www.steelitehome.com/image/cache/catalog/68a540el788-500x500.jpg,,,,,,21 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-16.2-cm-white-coupe-plate,"Craft Melamine Coupe Plate - 16.2cm (6.375"")",68A540EL318,https://www.steelitehome.com/image/cache/catalog/68a540el318-500x500.jpg,,,,,,16.2 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-21.3-cm-white-bowl,"Craft Melamine Bowl - 21.3cm (8.375"")",68A540EL574,https://www.steelitehome.com/image/cache/catalog/68a540el574-500x500.jpg,,,,,,21.3 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-18.1-cm-white-bowl,"Craft Melamine Bowl - 18.1cm (7.125"")",68A540EL041,https://www.steelitehome.com/image/cache/catalog/68a540el041-500x500.jpg,,,,,,18.1 cm,,Melamine,,68A540,
https://www.steelitehome.com/serveware/craft-melamine/craft-melamine-14.3-cm-white-bowl,"Craft Melamine Bowl - 14.3cm (5.526"")",68A540EL040,https://www.steelitehome.com/image/cache/catalog/68a540el040-500x500.jpg,,,,,,14.3 cm,,Melamine,,68A540,
