product_url,image_link,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-blue/steelite-ink-legacy-blue-coupe-plate-20cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92386.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=D9Y3MSX]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=QA3KYFT]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Blue Coupe Plate (8"" / 20.3cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-blue/steelite-ink-legacy-blue-coupe-plate-15cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92387_1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=QD44Q4E]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=CDL5IE7]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Blue Coupe Plate (6"" / 15.25cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-teal/steelite-ink-legacy-teal-coupe-bowl-21cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92395.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=SH5JYXQ]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=G7NWAT2]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Teal Coupe Bowl (8.5"" / 21.6cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-teal/steelite-ink-legacy-teal-coupe-plate-30cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92390.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=R4D6L14]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=US8NHDI]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Teal Coupe Plate (11.75"" / 30cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-teal/steelite-ink-legacy-teal-coupe-plate-25cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92391.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=BNI57KE]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=YTDJXBF]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Teal Coupe Plate (10"" / 25.3cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-teal/steelite-ink-legacy-teal-coupe-plate-20cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92392.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=NWE00M9]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=EA5XJCX]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Teal Coupe Plate (8"" / 20.3cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-ink-legacy/steelite-ink-legacy-teal/steelite-ink-legacy-teal-coupe-plate-15cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92393_1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=AWN4CEC]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=YNKNT0N]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Ink Legacy Teal Coupe Plate (6"" / 15.25cm) | Vintage style motif | Ideal for casual dining environments | Exceptional thermal and mechanical shock resistance | Microwave, dishwasher, oven, and dishwasher safe | Suitable for use in a professional environment | Lifetime Edge Chip Warranty | Steelite Ink Legacy is a bold range that pays tribute to the faded opulence of antique decoration. Like find a treasure trove of heirloom pieces, Legacy inspires and delights with its playful, casual mix of relaxed style and comfortable living. The range contrasts and coordinates with other Performance collections by Steelite to create an eclectic array of off-the-shelf bespoke possibilites. | These pieces are also dishwasher, microwave, oven, and freezer safe. They offer exceptional thermal and mechanical shock resistance, and are | covered by Steelite's Lifetime Edge Chip Warranty.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-oatmeal-bowl.html,"https://www.stephensons.com/media/catalog/product/5/2/52719.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=SC5N9UN]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=GU9OJ4N]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Oatmeal Bowl (6.5"" / 16.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-deep-rimmed-bowl.html,"https://www.stephensons.com/media/catalog/product/5/0/50656.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=EXF5PG7]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=W7SLU21]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Deep Rimmed Bowl (11.25"" / 28.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-rimmed-coupe-bowl.html,"https://www.stephensons.com/media/catalog/product/5/0/50654.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=SBPHG23]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=CRJQDQS]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Rimmed Coupe Bowl (11.25"" / 28.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-deep-coupe-bowl.html,"https://www.stephensons.com/media/catalog/product/5/0/50652.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=V84ESN5]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=SE9MGLL]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Deep Coupe Bowl (11"" / 28cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-oval-plate.html,"https://www.stephensons.com/media/catalog/product/5/0/50650.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=GSL3CGO]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=L8879D6]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Oval Plate (13"" / 33cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-coupe-plate.html,"https://www.stephensons.com/media/catalog/product/5/0/50646.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=FYM24A7]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=PD43FJB]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Coupe Plate (11"" / 28cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-plate-large-well.html,"https://www.stephensons.com/media/catalog/product/5/0/50645.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=SR7BNAB]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=OK4S1OI]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Plate Large Well (11.25"" / 28.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-plate-medium-well.html,"https://www.stephensons.com/media/catalog/product/5/0/50644.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=IJNCLAC]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=J193CYK]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Plate Medium Well (11.25"" / 28.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-plate-small-well.html,"https://www.stephensons.com/media/catalog/product/5/0/50637.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=HGJI3BY]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=SJP29WP]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Plate Small Well (11.25"" / 28.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-gourmet-plate-with-embossed-centre.html,"https://www.stephensons.com/media/catalog/product/5/0/50648.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=IYAQM2N]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=ARUG45A]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Gourmet Plate with Embossed Centre (7.25"" / 18.5cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-mid-rim-plate-30cm.html,"https://www.stephensons.com/media/catalog/product/5/0/50631.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=OOX0SCS]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=MSGMXK0]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Mid Rim Plate (11.75"" / 30cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
https://www.stephensons.com/steelite-willow-mid-rim-plate-27cm.html,"https://www.stephensons.com/media/catalog/product/5/0/50629.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=HFBWJRF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=WOKKJ09]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Willow Mid Rim Plate (10.625"" / 27cm) | Strength inspired by the British willow tree | Perfect for hotels, restaurants, and banquets | Dishwasher, freezer, and microwave safe | Thermal shock resistant | Stain resistant | Strong and resilient | Lifetime Edge Chip Warranty | The Willow range offers multi-level presentation through a series of wide rim gourmet plates and tableware purposefully created for fine dining and premium presentation. Steelite Willow is designed for banqueting operations with all the practicalities required for elevating chef's presentations. | The natural willow wood originates from middle England and is a strong white-based wood with a hidden strength making this the perfect name for this addition to Steelite's fine dining and banqueting offerings. It has elegant profiles that exude sophistication yet have hidden strength and lasting durability. A pure white finish is decorated with a tasteful grid pattern that works to cast attention to the food on the plate. | All items in this range are microwave, oven, and dishwasher safe as well as being resistant to stains and thermal shock. | Additionally, this collection is | covered by Steelite's Lifetime Edge Chip Warranty | as an assurance of its longevity and quality. | Steelite are an internationally renowned manufacturer of quality tableware. With an illustrious history making crockery in Stoke-on-Trent for over a century, Steelite are committed to producing durable and attractive products.",,,,,,,,,,
